ZipCode,City,StateCode,Zone,DeliveryDays
Postal Code,Place Name,State Abbreviation,,
60423,Frankfort,IL,Eastern,2
60424,Gardner,IL,Eastern,2
60425,Glenwood,IL,Eastern,2
60426,Harvey,IL,Eastern,2
60428,Markham,IL,Eastern,2
60429,Hazel Crest,IL,Eastern,2
60430,Homewood,IL,Eastern,2
60431,Joliet,IL,Eastern,2
60432,Joliet,IL,Eastern,2
60433,Joliet,IL,Eastern,2
60434,Joliet,IL,Eastern,2
60435,Joliet,IL,Eastern,2
60436,Joliet,IL,Eastern,2
60437,Kinsman,IL,Eastern,2
60438,Lansing,IL,Eastern,2
60439,Lemont,IL,Eastern,2
60440,Bolingbrook,IL,Eastern,2
60441,Lockport,IL,Eastern,2
60442,Manhattan,IL,Eastern,2
60443,Matteson,IL,Eastern,2
60444,Mazon,IL,Eastern,2
60445,Midlothian,IL,Eastern,2
60446,Romeoville,IL,Eastern,2
60447,Minooka,IL,Eastern,2
60448,Mokena,IL,Eastern,2
60449,Monee,IL,Eastern,2
60450,Morris,IL,Eastern,2
60451,New Lenox,IL,Eastern,2
60452,Oak Forest,IL,Eastern,2
60453,Oak Lawn,IL,Eastern,2
60454,Oak Lawn,IL,Eastern,2
60455,Bridgeview,IL,Eastern,2
60456,Hometown,IL,Eastern,2
60457,Hickory Hills,IL,Eastern,2
60458,Justice,IL,Eastern,2
60459,Burbank,IL,Eastern,2
60460,Odell,IL,Eastern,2
60461,Olympia Fields,IL,Eastern,2
60462,Orland Park,IL,Eastern,2
60463,Palos Heights,IL,Eastern,2
60464,Palos Park,IL,Eastern,2
60465,Palos Hills,IL,Eastern,2
60466,Park Forest,IL,Eastern,2
60467,Orland Park,IL,Eastern,2
60468,Peotone,IL,Eastern,2
60469,Posen,IL,Eastern,2
60470,Ransom,IL,Eastern,2
60471,Richton Park,IL,Eastern,2
60472,Robbins,IL,Eastern,2
60473,South Holland,IL,Eastern,2
60474,South Wilmington,IL,Eastern,2
60475,Steger,IL,Eastern,2
60476,Thornton,IL,Eastern,2
60477,Tinley Park,IL,Eastern,2
60478,Country Club Hills,IL,Eastern,2
60479,Verona,IL,Eastern,2
60480,Willow Springs,IL,Eastern,2
60481,Wilmington,IL,Eastern,2
60482,Worth,IL,Eastern,2
60483,Tinley Park,IL,Eastern,2
60484,University Park,IL,Eastern,2
60487,Tinley Park,IL,Eastern,2
60490,Bolingbrook,IL,Eastern,2
60491,Homer Glen,IL,Eastern,2
60499,Bedford Park,IL,Eastern,2
60501,Summit Argo,IL,Eastern,2
60502,Aurora,IL,Eastern,2
60503,Aurora,IL,Eastern,2
60504,Aurora,IL,Eastern,2
60505,Aurora,IL,Eastern,2
60506,Aurora,IL,Eastern,2
60507,Aurora,IL,Eastern,2
60510,Batavia,IL,Eastern,2
60511,Big Rock,IL,Eastern,2
60512,Bristol,IL,Eastern,2
60513,Brookfield,IL,Eastern,2
60514,Clarendon Hills,IL,Eastern,2
60515,Downers Grove,IL,Eastern,2
60516,Downers Grove,IL,Eastern,2
60517,Woodridge,IL,Eastern,2
60518,Earlville,IL,Eastern,2
60519,Eola,IL,Eastern,2
60520,Hinckley,IL,Eastern,2
60521,Hinsdale,IL,Eastern,2
60522,Hinsdale,IL,Eastern,2
60523,Oak Brook,IL,Eastern,2
60525,La Grange,IL,Eastern,2
60526,La Grange Park,IL,Eastern,2
60527,Willowbrook,IL,Eastern,2
60530,Lee,IL,Eastern,2
60531,Leland,IL,Eastern,2
60532,Lisle,IL,Eastern,2
60534,Lyons,IL,Eastern,2
60536,Millbrook,IL,Eastern,2
60537,Millington,IL,Eastern,2
60538,Montgomery,IL,Eastern,2
60539,Mooseheart,IL,Eastern,2
60540,Naperville,IL,Eastern,2
60541,Newark,IL,Eastern,2
60542,North Aurora,IL,Eastern,2
60543,Oswego,IL,Eastern,2
60544,Plainfield,IL,Eastern,2
60545,Plano,IL,Eastern,2
60546,Riverside,IL,Eastern,2
60548,Sandwich,IL,Eastern,2
60549,Serena,IL,Eastern,2
60550,Shabbona,IL,Eastern,2
60551,Sheridan,IL,Eastern,2
60552,Somonauk,IL,Eastern,2
60553,Steward,IL,Eastern,2
60554,Sugar Grove,IL,Eastern,2
60555,Warrenville,IL,Eastern,2
60556,Waterman,IL,Eastern,2
60557,Wedron,IL,Eastern,2
60558,Western Springs,IL,Eastern,2
60559,Westmont,IL,Eastern,2
60560,Yorkville,IL,Eastern,2
60561,Darien,IL,Eastern,2
60563,Naperville,IL,Eastern,2
60564,Naperville,IL,Eastern,2
60565,Naperville,IL,Eastern,2
60566,Naperville,IL,Eastern,2
60567,Naperville,IL,Eastern,2
60568,Aurora,IL,Eastern,2
60570,Hinsdale,IL,Eastern,2
60572,Aurora,IL,Eastern,2
60585,Plainfield,IL,Eastern,2
60586,Plainfield,IL,Eastern,2
60598,Aurora,IL,Eastern,2
60599,Fox Valley,IL,Eastern,2
60601,Chicago,IL,Eastern,2
60602,Chicago,IL,Eastern,2
60603,Chicago,IL,Eastern,2
60604,Chicago,IL,Eastern,2
60605,Chicago,IL,Eastern,2
60606,Chicago,IL,Eastern,2
60607,Chicago,IL,Eastern,2
60608,Chicago,IL,Eastern,2
60609,Chicago,IL,Eastern,2
60610,Chicago,IL,Eastern,2
60611,Chicago,IL,Eastern,2
60612,Chicago,IL,Eastern,2
60613,Chicago,IL,Eastern,2
60614,Chicago,IL,Eastern,2
60615,Chicago,IL,Eastern,2
60616,Chicago,IL,Eastern,2
60617,Chicago,IL,Eastern,2
60618,Chicago,IL,Eastern,2
60619,Chicago,IL,Eastern,2
60620,Chicago,IL,Eastern,2
60621,Chicago,IL,Eastern,2
60622,Chicago,IL,Eastern,2
60623,Chicago,IL,Eastern,2
60624,Chicago,IL,Eastern,2
60625,Chicago,IL,Eastern,2
60626,Chicago,IL,Eastern,2
60627,Riverdale,IL,Eastern,2
60628,Chicago,IL,Eastern,2
60629,Chicago,IL,Eastern,2
60630,Chicago,IL,Eastern,2
60631,Chicago,IL,Eastern,2
60632,Chicago,IL,Eastern,2
60633,Chicago,IL,Eastern,2
60634,Chicago,IL,Eastern,2
60635,Elmwood Park,IL,Eastern,2
60636,Chicago,IL,Eastern,2
60637,Chicago,IL,Eastern,2
60638,Chicago,IL,Eastern,2
60639,Chicago,IL,Eastern,2
60640,Chicago,IL,Eastern,2
60641,Chicago,IL,Eastern,2
60642,Chicago,IL,Eastern,2
60643,Chicago,IL,Eastern,2
60644,Chicago,IL,Eastern,2
60645,Chicago,IL,Eastern,2
60646,Chicago,IL,Eastern,2
60647,Chicago,IL,Eastern,2
60648,Chicago,IL,Eastern,2
60649,Chicago,IL,Eastern,2
60650,Cicero,IL,Eastern,2
60651,Chicago,IL,Eastern,2
60652,Chicago,IL,Eastern,2
60653,Chicago,IL,Eastern,2
60654,Chicago,IL,Eastern,2
60655,Chicago,IL,Eastern,2
60656,Chicago,IL,Eastern,2
60657,Chicago,IL,Eastern,2
60658,Chicago,IL,Eastern,2
60659,Chicago,IL,Eastern,2
60660,Chicago,IL,Eastern,2
60661,Chicago,IL,Eastern,2
60663,Chicago,IL,Eastern,2
60664,Chicago,IL,Eastern,2
60665,Chicago,IL,Eastern,2
60666,Amf Ohare,IL,Eastern,2
60667,Chicago,IL,Eastern,2
60668,Chicago,IL,Eastern,2
60669,Chicago,IL,Eastern,2
60670,Chicago,IL,Eastern,2
60671,Chicago,IL,Eastern,2
60672,Chicago,IL,Eastern,2
60673,Chicago,IL,Eastern,2
60674,Chicago,IL,Eastern,2
60675,Chicago,IL,Eastern,2
60677,Chicago,IL,Eastern,2
60678,Chicago,IL,Eastern,2
60680,Chicago,IL,Eastern,2
60681,Chicago,IL,Eastern,2
60682,Chicago,IL,Eastern,2
60683,Chicago,IL,Eastern,2
60684,Chicago,IL,Eastern,2
60685,Chicago,IL,Eastern,2
60686,Chicago,IL,Eastern,2
60687,Chicago,IL,Eastern,2
60688,Chicago,IL,Eastern,2
60689,Chicago,IL,Eastern,2
60690,Chicago,IL,Eastern,2
60691,Chicago,IL,Eastern,2
60693,Chicago,IL,Eastern,2
60694,Chicago,IL,Eastern,2
60695,Chicago,IL,Eastern,2
60696,Chicago,IL,Eastern,2
60697,Chicago,IL,Eastern,2
60699,Chicago,IL,Eastern,2
60701,Chicago,IL,Eastern,2
60706,Harwood Heights,IL,Eastern,2
60707,Elmwood Park,IL,Eastern,2
60712,Lincolnwood,IL,Eastern,2
60714,Niles,IL,Eastern,2
60799,Chicago Bmc,IL,Eastern,2
60803,Alsip,IL,Eastern,2
60804,Cicero,IL,Eastern,2
60805,Evergreen Park,IL,Eastern,2
60827,Riverdale,IL,Eastern,2
60901,Kankakee,IL,Eastern,2
60902,Kankakee,IL,Eastern,2
60910,Aroma Park,IL,Eastern,2
60911,Ashkum,IL,Eastern,2
60912,Beaverville,IL,Eastern,2
60913,Bonfield,IL,Eastern,2
60914,Bourbonnais,IL,Eastern,2
60915,Bradley,IL,Eastern,2
60917,Buckingham,IL,Eastern,2
60918,Buckley,IL,Eastern,2
60919,Cabery,IL,Eastern,2
60920,Campus,IL,Eastern,2
60921,Chatsworth,IL,Eastern,2
60922,Chebanse,IL,Eastern,2
60924,Cissna Park,IL,Eastern,2
60926,Claytonville,IL,Eastern,2
60927,Clifton,IL,Eastern,2
60928,Crescent City,IL,Eastern,2
60929,Cullom,IL,Eastern,2
60930,Danforth,IL,Eastern,2
60931,Donovan,IL,Eastern,2
60932,East Lynn,IL,Eastern,2
60933,Elliott,IL,Eastern,2
60934,Emington,IL,Eastern,2
60935,Essex,IL,Eastern,2
60936,Gibson City,IL,Eastern,2
60938,Gilman,IL,Eastern,2
60939,Goodwine,IL,Eastern,2
60940,Grant Park,IL,Eastern,2
60941,Herscher,IL,Eastern,2
60942,Hoopeston,IL,Eastern,2
60944,Hopkins Park,IL,Eastern,2
60945,Iroquois,IL,Eastern,2
60946,Kempton,IL,Eastern,2
60948,Loda,IL,Eastern,2
60949,Ludlow,IL,Eastern,2
60950,Manteno,IL,Eastern,2
60951,Martinton,IL,Eastern,2
60952,Melvin,IL,Eastern,2
60953,Milford,IL,Eastern,2
60954,Momence,IL,Eastern,2
60955,Onarga,IL,Eastern,2
60956,Papineau,IL,Eastern,2
60957,Paxton,IL,Eastern,2
60958,Pembroke Township,IL,Eastern,2
60959,Piper City,IL,Eastern,2
60960,Rankin,IL,Eastern,2
60961,Reddick,IL,Eastern,2
60962,Roberts,IL,Eastern,2
60963,Rossville,IL,Eastern,2
60964,Saint Anne,IL,Eastern,2
60966,Sheldon,IL,Eastern,2
60967,Stockland,IL,Eastern,2
60968,Thawville,IL,Eastern,2
60969,Union Hill,IL,Eastern,2
60970,Watseka,IL,Eastern,2
60973,Wellington,IL,Eastern,2
60974,Woodland,IL,Eastern,2
61001,Apple River,IL,Eastern,2
61006,Ashton,IL,Eastern,2
61007,Baileyville,IL,Eastern,2
61008,Belvidere,IL,Eastern,2
61010,Byron,IL,Eastern,2
61011,Caledonia,IL,Eastern,2
61012,Capron,IL,Eastern,2
61013,Cedarville,IL,Eastern,2
61014,Chadwick,IL,Eastern,2
61015,Chana,IL,Eastern,2
61016,Cherry Valley,IL,Eastern,2
61017,Coleta,IL,Eastern,2
61018,Dakota,IL,Eastern,2
61019,Davis,IL,Eastern,2
61020,Davis Junction,IL,Eastern,2
61021,Dixon,IL,Eastern,2
61024,Durand,IL,Eastern,2
61025,East Dubuque,IL,Eastern,2
61027,Eleroy,IL,Eastern,2
61028,Elizabeth,IL,Eastern,2
61030,Forreston,IL,Eastern,2
61031,Franklin Grove,IL,Eastern,2
61032,Freeport,IL,Eastern,2
61036,Galena,IL,Eastern,2
61037,Galt,IL,Eastern,2
61038,Garden Prairie,IL,Eastern,2
61039,German Valley,IL,Eastern,2
61041,Hanover,IL,Eastern,2
61042,Harmon,IL,Eastern,2
61043,Holcomb,IL,Eastern,2
61044,Kent,IL,Eastern,2
61045,Kings,IL,Eastern,2
61046,Lanark,IL,Eastern,2
61047,Leaf River,IL,Eastern,2
61048,Lena,IL,Eastern,2
61049,Lindenwood,IL,Eastern,2
61050,Mc Connell,IL,Eastern,2
61051,Milledgeville,IL,Eastern,2
61052,Monroe Center,IL,Eastern,2
61053,Mount Carroll,IL,Eastern,2
61054,Mount Morris,IL,Eastern,2
61057,Nachusa,IL,Eastern,2
61058,Nelson,IL,Eastern,2
61059,Nora,IL,Eastern,2
61060,Orangeville,IL,Eastern,2
61061,Oregon,IL,Eastern,2
61062,Pearl City,IL,Eastern,2
61063,Pecatonica,IL,Eastern,2
61064,Polo,IL,Eastern,2
61065,Poplar Grove,IL,Eastern,2
61067,Ridott,IL,Eastern,2
61068,Rochelle,IL,Eastern,2
61070,Rock City,IL,Eastern,2
61071,Rock Falls,IL,Eastern,2
61072,Rockton,IL,Eastern,2
61073,Roscoe,IL,Eastern,2
61074,Savanna,IL,Eastern,2
61075,Scales Mound,IL,Eastern,2
61076,Scioto Mills,IL,Eastern,2
61077,Seward,IL,Eastern,2
61078,Shannon,IL,Eastern,2
61079,Shirland,IL,Eastern,2
61080,South Beloit,IL,Eastern,2
61081,Sterling,IL,Eastern,2
61084,Stillman Valley,IL,Eastern,2
61085,Stockton,IL,Eastern,2
61087,Warren,IL,Eastern,2
61088,Winnebago,IL,Eastern,2
61089,Winslow,IL,Eastern,2
61091,Woosung,IL,Eastern,2
61101,Rockford,IL,Eastern,2
61102,Rockford,IL,Eastern,2
61103,Rockford,IL,Eastern,2
61104,Rockford,IL,Eastern,2
61105,Rockford,IL,Eastern,2
61106,Rockford,IL,Eastern,2
61107,Rockford,IL,Eastern,2
61108,Rockford,IL,Eastern,2
61109,Rockford,IL,Eastern,2
61110,Rockford,IL,Eastern,2
61111,Loves Park,IL,Eastern,2
61112,Rockford,IL,Eastern,2
61114,Rockford,IL,Eastern,2
61115,Machesney Park,IL,Eastern,2
61125,Rockford,IL,Eastern,2
61126,Rockford,IL,Eastern,2
61130,Loves Park,IL,Eastern,2
61131,Loves Park,IL,Eastern,2
61132,Loves Park,IL,Eastern,2
61201,Rock Island,IL,Eastern,2
61204,Rock Island,IL,Eastern,2
61206,Rock Island,IL,Eastern,2
61230,Albany,IL,Eastern,2
61231,Aledo,IL,Eastern,2
61232,Andalusia,IL,Eastern,2
61233,Andover,IL,Eastern,2
61234,Annawan,IL,Eastern,2
61235,Atkinson,IL,Eastern,2
61236,Barstow,IL,Eastern,2
61237,Buffalo Prairie,IL,Eastern,2
61238,Cambridge,IL,Eastern,2
61239,Carbon Cliff,IL,Eastern,2
61240,Coal Valley,IL,Eastern,2
61241,Colona,IL,Eastern,2
61242,Cordova,IL,Eastern,2
61243,Deer Grove,IL,Eastern,2
61244,East Moline,IL,Eastern,2
61250,Erie,IL,Eastern,2
61251,Fenton,IL,Eastern,2
61252,Fulton,IL,Eastern,2
61254,Geneseo,IL,Eastern,2
61256,Hampton,IL,Eastern,2
61257,Hillsdale,IL,Eastern,2
61258,Hooppole,IL,Eastern,2
61259,Illinois City,IL,Eastern,2
61260,Joy,IL,Eastern,2
61261,Lyndon,IL,Eastern,2
61262,Lynn Center,IL,Eastern,2
61263,Matherville,IL,Eastern,2
61264,Milan,IL,Eastern,2
61265,Moline,IL,Eastern,2
61266,Moline,IL,Eastern,2
61270,Morrison,IL,Eastern,2
61272,New Boston,IL,Eastern,2
61273,Orion,IL,Eastern,2
61274,Osco,IL,Eastern,2
61275,Port Byron,IL,Eastern,2
61276,Preemption,IL,Eastern,2
61277,Prophetstown,IL,Eastern,2
61278,Rapids City,IL,Eastern,2
61279,Reynolds,IL,Eastern,2
61281,Sherrard,IL,Eastern,2
61282,Silvis,IL,Eastern,2
61283,Tampico,IL,Eastern,2
61284,Taylor Ridge,IL,Eastern,2
61285,Thomson,IL,Eastern,2
61299,Rock Island,IL,Eastern,2
61301,La Salle,IL,Eastern,2
61310,Amboy,IL,Eastern,2
61311,Ancona,IL,Eastern,2
61312,Arlington,IL,Eastern,2
61313,Blackstone,IL,Eastern,2
61314,Buda,IL,Eastern,2
61315,Bureau,IL,Eastern,2
61316,Cedar Point,IL,Eastern,2
61317,Cherry,IL,Eastern,2
61318,Compton,IL,Eastern,2
61319,Cornell,IL,Eastern,2
61320,Dalzell,IL,Eastern,2
61321,Dana,IL,Eastern,2
61322,Depue,IL,Eastern,2
61323,Dover,IL,Eastern,2
61324,Eldena,IL,Eastern,2
61325,Grand Ridge,IL,Eastern,2
61326,Granville,IL,Eastern,2
61327,Hennepin,IL,Eastern,2
61328,Kasbeer,IL,Eastern,2
61329,Ladd,IL,Eastern,2
61330,La Moille,IL,Eastern,2
61331,Lee Center,IL,Eastern,2
61332,Leonore,IL,Eastern,2
61333,Long Point,IL,Eastern,2
61334,Lostant,IL,Eastern,2
61335,Mc Nabb,IL,Eastern,2
61336,Magnolia,IL,Eastern,2
61337,Malden,IL,Eastern,2
61338,Manlius,IL,Eastern,2
61340,Mark,IL,Eastern,2
61341,Marseilles,IL,Eastern,2
61342,Mendota,IL,Eastern,2
61344,Mineral,IL,Eastern,2
61345,Neponset,IL,Eastern,2
61346,New Bedford,IL,Eastern,2
61348,Oglesby,IL,Eastern,2
61349,Ohio,IL,Eastern,2
61350,Ottawa,IL,Eastern,2
61353,Paw Paw,IL,Eastern,2
61354,Peru,IL,Eastern,2
61356,Princeton,IL,Eastern,2
61358,Rutland,IL,Eastern,2
61359,Seatonville,IL,Eastern,2
61360,Seneca,IL,Eastern,2
61361,Sheffield,IL,Eastern,2
61362,Spring Valley,IL,Eastern,2
61363,Standard,IL,Eastern,2
61364,Streator,IL,Eastern,2
61367,Sublette,IL,Eastern,2
61368,Tiskilwa,IL,Eastern,2
61369,Toluca,IL,Eastern,2
61370,Tonica,IL,Eastern,2
61371,Triumph,IL,Eastern,2
61372,Troy Grove,IL,Eastern,2
61373,Utica,IL,Eastern,2
61374,Van Orin,IL,Eastern,2
61375,Varna,IL,Eastern,2
61376,Walnut,IL,Eastern,2
61377,Wenona,IL,Eastern,2
61378,West Brooklyn,IL,Eastern,2
61379,Wyanet,IL,Eastern,2
61401,Galesburg,IL,Eastern,2
61402,Galesburg,IL,Eastern,2
61410,Abingdon,IL,Eastern,2
61411,Adair,IL,Eastern,2
61412,Alexis,IL,Eastern,2
61413,Alpha,IL,Eastern,2
61414,Altona,IL,Eastern,2
61415,Avon,IL,Eastern,2
61416,Bardolph,IL,Eastern,2
61417,Berwick,IL,Eastern,2
61418,Biggsville,IL,Eastern,2
61419,Bishop Hill,IL,Eastern,2
61420,Blandinsville,IL,Eastern,2
61421,Bradford,IL,Eastern,2
61422,Bushnell,IL,Eastern,2
61423,Cameron,IL,Eastern,2
61424,Camp Grove,IL,Eastern,2
61425,Carman,IL,Eastern,2
61426,Castleton,IL,Eastern,2
61427,Cuba,IL,Eastern,2
61428,Dahinda,IL,Eastern,2
61430,East Galesburg,IL,Eastern,2
61431,Ellisville,IL,Eastern,2
61432,Fairview,IL,Eastern,2
61433,Fiatt,IL,Eastern,2
61434,Galva,IL,Eastern,2
61435,Gerlaw,IL,Eastern,2
61436,Gilson,IL,Eastern,2
61437,Gladstone,IL,Eastern,2
61438,Good Hope,IL,Eastern,2
61439,Henderson,IL,Eastern,2
61440,Industry,IL,Eastern,2
61441,Ipava,IL,Eastern,2
61442,Keithsburg,IL,Eastern,2
61443,Kewanee,IL,Eastern,2
61447,Kirkwood,IL,Eastern,2
61448,Knoxville,IL,Eastern,2
61449,La Fayette,IL,Eastern,2
61450,La Harpe,IL,Eastern,2
61451,Laura,IL,Eastern,2
61452,Littleton,IL,Eastern,2
61453,Little York,IL,Eastern,2
61454,Lomax,IL,Eastern,2
61455,Macomb,IL,Eastern,2
61458,Maquon,IL,Eastern,2
61459,Marietta,IL,Eastern,2
61460,Media,IL,Eastern,2
61462,Monmouth,IL,Eastern,2
61465,New Windsor,IL,Eastern,2
61466,North Henderson,IL,Eastern,2
61467,Oneida,IL,Eastern,2
61468,Opheim,IL,Eastern,2
61469,Oquawka,IL,Eastern,2
61470,Prairie City,IL,Eastern,2
61471,Raritan,IL,Eastern,2
61472,Rio,IL,Eastern,2
61473,Roseville,IL,Eastern,2
61474,Saint Augustine,IL,Eastern,2
61475,Sciota,IL,Eastern,2
61476,Seaton,IL,Eastern,2
61477,Smithfield,IL,Eastern,2
61478,Smithshire,IL,Eastern,2
61479,Speer,IL,Eastern,2
61480,Stronghurst,IL,Eastern,2
61482,Table Grove,IL,Eastern,2
61483,Toulon,IL,Eastern,2
61484,Vermont,IL,Eastern,2
61485,Victoria,IL,Eastern,2
61486,Viola,IL,Eastern,2
61488,Wataga,IL,Eastern,2
61489,Williamsfield,IL,Eastern,2
61490,Woodhull,IL,Eastern,2
61491,Wyoming,IL,Eastern,2
61501,Astoria,IL,Eastern,2
61516,Benson,IL,Eastern,2
61517,Brimfield,IL,Eastern,2
61518,Brimfield,IL,Eastern,2
61519,Bryant,IL,Eastern,2
61520,Canton,IL,Eastern,2
61523,Chillicothe,IL,Eastern,2
61524,Dunfermline,IL,Eastern,2
61525,Dunlap,IL,Eastern,2
61526,Edelstein,IL,Eastern,2
61528,Edwards,IL,Eastern,2
61529,Elmwood,IL,Eastern,2
61530,Eureka,IL,Eastern,2
61531,Farmington,IL,Eastern,2
61532,Forest City,IL,Eastern,2
61533,Glasford,IL,Eastern,2
61534,Green Valley,IL,Eastern,2
61535,Groveland,IL,Eastern,2
61536,Hanna City,IL,Eastern,2
61537,Henry,IL,Eastern,2
61539,Kingston Mines,IL,Eastern,2
61540,Lacon,IL,Eastern,2
61541,La Rose,IL,Eastern,2
61542,Lewistown,IL,Eastern,2
61543,Liverpool,IL,Eastern,2
61544,London Mills,IL,Eastern,2
61545,Lowpoint,IL,Eastern,2
61546,Manito,IL,Eastern,2
61547,Mapleton,IL,Eastern,2
61548,Metamora,IL,Eastern,2
61550,Morton,IL,Eastern,2
61552,Mossville,IL,Eastern,2
61553,Norris,IL,Eastern,2
61554,Pekin,IL,Eastern,2
61555,Pekin,IL,Eastern,2
61558,Pekin,IL,Eastern,2
61559,Princeville,IL,Eastern,2
61560,Putnam,IL,Eastern,2
61561,Roanoke,IL,Eastern,2
61562,Rome,IL,Eastern,2
61563,Saint David,IL,Eastern,2
61564,South Pekin,IL,Eastern,2
61565,Sparland,IL,Eastern,2
61567,Topeka,IL,Eastern,2
61568,Tremont,IL,Eastern,2
61569,Trivoli,IL,Eastern,2
61570,Washburn,IL,Eastern,2
61571,Washington,IL,Eastern,2
61572,Yates City,IL,Eastern,2
61601,Peoria,IL,Eastern,2
61602,Peoria,IL,Eastern,2
61603,Peoria,IL,Eastern,2
61604,Peoria,IL,Eastern,2
61605,Peoria,IL,Eastern,2
61606,Peoria,IL,Eastern,2
61607,Peoria,IL,Eastern,2
61610,Creve Coeur,IL,Eastern,2
61611,East Peoria,IL,Eastern,2
61612,Peoria,IL,Eastern,2
61613,Peoria,IL,Eastern,2
61614,Peoria,IL,Eastern,2
61615,Peoria,IL,Eastern,2
61616,Peoria,IL,Eastern,2
61625,Peoria,IL,Eastern,2
61628,Peoria,IL,Eastern,2
61629,Peoria,IL,Eastern,2
61630,Peoria,IL,Eastern,2
61632,Peoria,IL,Eastern,2
61633,Peoria,IL,Eastern,2
61634,Peoria,IL,Eastern,2
61635,Peoria,IL,Eastern,2
61636,Peoria,IL,Eastern,2
61637,Peoria,IL,Eastern,2
61638,Peoria,IL,Eastern,2
61639,Peoria,IL,Eastern,2
61640,Peoria,IL,Eastern,2
61641,Peoria,IL,Eastern,2
61643,Peoria,IL,Eastern,2
61644,Peoria,IL,Eastern,2
61650,Peoria,IL,Eastern,2
61651,Peoria,IL,Eastern,2
61652,Peoria,IL,Eastern,2
61653,Peoria,IL,Eastern,2
61654,Peoria,IL,Eastern,2
61655,Peoria,IL,Eastern,2
61656,Peoria,IL,Eastern,2
61701,Bloomington,IL,Eastern,2
61702,Bloomington,IL,Eastern,2
61704,Bloomington,IL,Eastern,2
61705,Bloomington,IL,Eastern,2
61709,Bloomington,IL,Eastern,2
61710,Bloomington,IL,Eastern,2
61720,Anchor,IL,Eastern,2
61721,Armington,IL,Eastern,2
61722,Arrowsmith,IL,Eastern,2
61723,Atlanta,IL,Eastern,2
61724,Bellflower,IL,Eastern,2
61725,Carlock,IL,Eastern,2
61726,Chenoa,IL,Eastern,2
61727,Clinton,IL,Eastern,2
61728,Colfax,IL,Eastern,2
61729,Congerville,IL,Eastern,2
61730,Cooksville,IL,Eastern,2
61731,Cropsey,IL,Eastern,2
61732,Danvers,IL,Eastern,2
61733,Deer Creek,IL,Eastern,2
61734,Delavan,IL,Eastern,2
61735,Dewitt,IL,Eastern,2
61736,Downs,IL,Eastern,2
61737,Ellsworth,IL,Eastern,2
61738,El Paso,IL,Eastern,2
61739,Fairbury,IL,Eastern,2
61740,Flanagan,IL,Eastern,2
61741,Forrest,IL,Eastern,2
61742,Goodfield,IL,Eastern,2
61743,Graymont,IL,Eastern,2
61744,Gridley,IL,Eastern,2
61745,Heyworth,IL,Eastern,2
61747,Hopedale,IL,Eastern,2
61748,Hudson,IL,Eastern,2
61749,Kenney,IL,Eastern,2
61750,Lane,IL,Eastern,2
61751,Lawndale,IL,Eastern,2
61752,Le Roy,IL,Eastern,2
61753,Lexington,IL,Eastern,2
61754,Mc Lean,IL,Eastern,2
61755,Mackinaw,IL,Eastern,2
61756,Maroa,IL,Eastern,2
61758,Merna,IL,Eastern,2
61759,Minier,IL,Eastern,2
61760,Minonk,IL,Eastern,2
61761,Normal,IL,Eastern,2
61764,Pontiac,IL,Eastern,2
61769,Saunemin,IL,Eastern,2
61770,Saybrook,IL,Eastern,2
61771,Secor,IL,Eastern,2
61772,Shirley,IL,Eastern,2
61773,Sibley,IL,Eastern,2
61774,Stanford,IL,Eastern,2
61775,Strawn,IL,Eastern,2
61776,Towanda,IL,Eastern,2
61777,Wapella,IL,Eastern,2
61778,Waynesville,IL,Eastern,2
61790,Normal,IL,Eastern,2
61791,Bloomington,IL,Eastern,2
61799,Bloomington,IL,Eastern,2
61801,Urbana,IL,Eastern,2
61802,Urbana,IL,Eastern,2
61803,Urbana,IL,Eastern,2
61810,Allerton,IL,Eastern,2
61811,Alvin,IL,Eastern,2
61812,Armstrong,IL,Eastern,2
61813,Bement,IL,Eastern,2
61814,Bismarck,IL,Eastern,2
61815,Bondville,IL,Eastern,2
61816,Broadlands,IL,Eastern,2
61817,Catlin,IL,Eastern,2
61818,Cerro Gordo,IL,Eastern,2
61820,Champaign,IL,Eastern,2
61821,Champaign,IL,Eastern,2
61822,Champaign,IL,Eastern,2
61824,Champaign,IL,Eastern,2
61825,Champaign,IL,Eastern,2
61826,Champaign,IL,Eastern,2
61830,Cisco,IL,Eastern,2
61831,Collison,IL,Eastern,2
61832,Danville,IL,Eastern,2
61833,Tilton,IL,Eastern,2
61834,Danville,IL,Eastern,2
61839,De Land,IL,Eastern,2
61840,Dewey,IL,Eastern,2
61841,Fairmount,IL,Eastern,2
61842,Farmer City,IL,Eastern,2
61843,Fisher,IL,Eastern,2
61844,Fithian,IL,Eastern,2
61845,Foosland,IL,Eastern,2
61846,Georgetown,IL,Eastern,2
61847,Gifford,IL,Eastern,2
61848,Henning,IL,Eastern,2
61849,Homer,IL,Eastern,2
61850,Indianola,IL,Eastern,2
61851,Ivesdale,IL,Eastern,2
61852,Longview,IL,Eastern,2
61853,Mahomet,IL,Eastern,2
61854,Mansfield,IL,Eastern,2
61855,Milmine,IL,Eastern,2
61856,Monticello,IL,Eastern,2
61857,Muncie,IL,Eastern,2
61858,Oakwood,IL,Eastern,2
61859,Ogden,IL,Eastern,2
61862,Penfield,IL,Eastern,2
61863,Pesotum,IL,Eastern,2
61864,Philo,IL,Eastern,2
